STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00190736,"BLUE HILL COOP, MA US",8/26/19,0,0,0,66,51,56
USC00190736,"BLUE HILL COOP, MA US",8/27/19,0,0,0,71,54,59
USC00190736,"BLUE HILL COOP, MA US",8/28/19,0,0,0,77,59,65
USC00190736,"BLUE HILL COOP, MA US",8/29/19,0.81,0,0,78,64,65
USC00190736,"BLUE HILL COOP, MA US",8/30/19,0,0,0,83,59,65
USC00190736,"BLUE HILL COOP, MA US",8/31/19,0,0,0,84,62,65
USC00190736,"BLUE HILL COOP, MA US",9/1/19,0,0,0,79,56,63
USC00190736,"BLUE HILL COOP, MA US",9/2/19,0,0,0,73,57,60
USC00190736,"BLUE HILL COOP, MA US",9/3/19,0.37,0,0,75,60,62
USC00190736,"BLUE HILL COOP, MA US",9/4/19,0,0,0,77,61,64
USC00190736,"BLUE HILL COOP, MA US",9/5/19,0,0,0,83,54,58
USC00190736,"BLUE HILL COOP, MA US",9/6/19,0,0,0,68,56,58
USC00190736,"BLUE HILL COOP, MA US",9/7/19,0.3,0,0,65,51,53
USC00190736,"BLUE HILL COOP, MA US",9/8/19,0,0,0,70,53,57
USC00190736,"BLUE HILL COOP, MA US",9/9/19,0,0,0,73,54,59
USC00190736,"BLUE HILL COOP, MA US",9/10/19,0,0,0,71,57,63
USC00190736,"BLUE HILL COOP, MA US",9/11/19,0,0,0,73,62,68
USC00190736,"BLUE HILL COOP, MA US",9/12/19,0,0,0,83,63,63
USC00190736,"BLUE HILL COOP, MA US",9/13/19,0.11,0,0,63,49,54
USC00190736,"BLUE HILL COOP, MA US",9/14/19,0,0,0,65,49,54
USC00190736,"BLUE HILL COOP, MA US",9/15/19,0.2,0,0,69,54,62
USC00190736,"BLUE HILL COOP, MA US",9/16/19,0,0,0,78,57,59
USC00190736,"BLUE HILL COOP, MA US",9/17/19,0,0,0,72,49,54
USC00190736,"BLUE HILL COOP, MA US",9/18/19,0,0,0,67,52,53
USC00190736,"BLUE HILL COOP, MA US",9/19/19,0,0,0,61,43,46
USC00190736,"BLUE HILL COOP, MA US",9/20/19,0,0,0,67,46,53
USC00190736,"BLUE HILL COOP, MA US",9/21/19,0,0,0,78,53,64
USC00190736,"BLUE HILL COOP, MA US",9/22/19,0,0,0,83,62,65
USC00190736,"BLUE HILL COOP, MA US",9/23/19,0,0,0,85,65,69
USC00190736,"BLUE HILL COOP, MA US",9/24/19,0.04,0,0,88,62,63
USC00190736,"BLUE HILL COOP, MA US",9/25/19,0,0,0,76,50,53
USC00190736,"BLUE HILL COOP, MA US",9/26/19,0,0,0,73,53,59
USC00190736,"BLUE HILL COOP, MA US",9/27/19,0.25,0,0,79,50,53
USC00190736,"BLUE HILL COOP, MA US",9/28/19,0,0,0,72,52,59
USC00190736,"BLUE HILL COOP, MA US",9/29/19,0,0,0,78,59,65
USC00190736,"BLUE HILL COOP, MA US",9/30/19,0,0,0,75,49,51
USC00190736,"BLUE HILL COOP, MA US",10/1/19,0.06,0,0,62,51,54
USC00190736,"BLUE HILL COOP, MA US",10/2/19,0,0,0,70,54,70
USC00190736,"BLUE HILL COOP, MA US",10/3/19,0.42,0,0,74,47,48
USC00190736,"BLUE HILL COOP, MA US",10/4/19,0.11,0,0,51,46,48
USC00190736,"BLUE HILL COOP, MA US",10/5/19,0,0,0,59,35,37
USC00190736,"BLUE HILL COOP, MA US",10/6/19,0,0,0,58,37,49
USC00190736,"BLUE HILL COOP, MA US",10/7/19,0,0,0,67,49,67
USC00190736,"BLUE HILL COOP, MA US",10/8/19,0.12,0,0,77,53,54
USC00190736,"BLUE HILL COOP, MA US",10/9/19,0,0,0,60,52,54
USC00190736,"BLUE HILL COOP, MA US",10/10/19,0.26,0,0,55,47,47
USC00190736,"BLUE HILL COOP, MA US",10/11/19,0.06,0,0,54,47,49
USC00190736,"BLUE HILL COOP, MA US",10/12/19,1.53,0,0,52,48,50
USC00190736,"BLUE HILL COOP, MA US",10/13/19,0.1,0,0,52,48,52
USC00190736,"BLUE HILL COOP, MA US",10/14/19,0,0,0,66,50,54
USC00190736,"BLUE HILL COOP, MA US",10/15/19,0,0,0,67,43,44
USC00190736,"BLUE HILL COOP, MA US",10/16/19,0,0,0,61,44,50
USC00190736,"BLUE HILL COOP, MA US",10/17/19,1.96,0,0,61,46,46
USC00190736,"BLUE HILL COOP, MA US",10/18/19,0,0,0,52,45,47
USC00190736,"BLUE HILL COOP, MA US",10/19/19,0,0,0,57,36,38
USC00190736,"BLUE HILL COOP, MA US",10/20/19,0,0,0,58,38,47
USC00190736,"BLUE HILL COOP, MA US",10/21/19,0.01,0,0,60,47,51
USC00190736,"BLUE HILL COOP, MA US",10/22/19,0,0,0,59,47,49
USC00190736,"BLUE HILL COOP, MA US",10/23/19,0.39,0,0,59,49,54
USC00190736,"BLUE HILL COOP, MA US",10/24/19,0.02,0,0,65,43,45
USC00190736,"BLUE HILL COOP, MA US",10/25/19,0,0,0,67,45,54
USC00190736,"BLUE HILL COOP, MA US",10/26/19,0.01,0,0,64,47,47
USC00190736,"BLUE HILL COOP, MA US",10/27/19,0,0,0,58,45,47
USC00190736,"BLUE HILL COOP, MA US",10/28/19,1.43,0,0,52,45,47
USC00190736,"BLUE HILL COOP, MA US",10/29/19,0.07,0,0,53,47,48
USC00190736,"BLUE HILL COOP, MA US",10/30/19,0.01,0,0,54,48,53
USC00190736,"BLUE HILL COOP, MA US",10/31/19,0.36,0,0,65,53,58
USC00190736,"BLUE HILL COOP, MA US",11/1/19,0.32,0,0,68,49,50
USC00190736,"BLUE HILL COOP, MA US",11/2/19,0,0,0,55,31,32
USC00190736,"BLUE HILL COOP, MA US",11/3/19,0,0,0,50,32,36
USC00190736,"BLUE HILL COOP, MA US",11/4/19,0,0,0,53,33,34
USC00190736,"BLUE HILL COOP, MA US",11/5/19,0,0,0,53,34,47
USC00190736,"BLUE HILL COOP, MA US",11/6/19,0.33,0,0,54,36,37
USC00190736,"BLUE HILL COOP, MA US",11/7/19,0,0,0,51,37,43
USC00190736,"BLUE HILL COOP, MA US",11/8/19,0.27,0,0,55,28,29
USC00190736,"BLUE HILL COOP, MA US",11/9/19,0,0,0,34,20,20
USC00190736,"BLUE HILL COOP, MA US",11/10/19,0,0,0,39,20,32
USC00190736,"BLUE HILL COOP, MA US",11/11/19,0,0,0,51,32,42
USC00190736,"BLUE HILL COOP, MA US",11/12/19,0,0,0,52,36,40
USC00190736,"BLUE HILL COOP, MA US",11/13/19,0.08,0.1,0,42,15,15
USC00190736,"BLUE HILL COOP, MA US",11/14/19,0,0,0,28,15,19
USC00190736,"BLUE HILL COOP, MA US",11/15/19,0,0,0,39,19,33
USC00190736,"BLUE HILL COOP, MA US",11/16/19,0,0,0,51,22,23
USC00190736,"BLUE HILL COOP, MA US",11/17/19,0,0,0,35,21,25
USC00190736,"BLUE HILL COOP, MA US",11/18/19,0.07,0,0,40,25,33
USC00190736,"BLUE HILL COOP, MA US",11/19/19,0.5,0,0,37,32,37
USC00190736,"BLUE HILL COOP, MA US",11/20/19,0.17,0,0,42,37,37
USC00190736,"BLUE HILL COOP, MA US",11/21/19,0.16,0,0,38,30,30
USC00190736,"BLUE HILL COOP, MA US",11/22/19,0.01,0,0,46,30,46
USC00190736,"BLUE HILL COOP, MA US",11/23/19,0.12,0,0,52,27,27
USC00190736,"BLUE HILL COOP, MA US",11/24/19,0.11,0,0,44,27,37
USC00190736,"BLUE HILL COOP, MA US",11/25/19,1.49,0,0,44,34,35
USC00190736,"BLUE HILL COOP, MA US",11/26/19,0,0,0,50,35,39
USC00190736,"BLUE HILL COOP, MA US",11/27/19,0,0,0,59,39,46
USC00190736,"BLUE HILL COOP, MA US",11/28/19,0.3,0,0,50,38,38
USC00190736,"BLUE HILL COOP, MA US",11/29/19,0.01,0,0,42,28,28
USC00190736,"BLUE HILL COOP, MA US",11/30/19,0,0,0,39,23,23
USC00190736,"BLUE HILL COOP, MA US",12/1/19,0,0,0,35,16,17
USC00190736,"BLUE HILL COOP, MA US",12/2/19,1.05,5.8,5,36,17,36
USC00190736,"BLUE HILL COOP, MA US",12/3/19,1.12,4.2,7,37,25,26
USC00190736,"BLUE HILL COOP, MA US",12/4/19,0.26,3.1,7,30,22,26
USC00190736,"BLUE HILL COOP, MA US",12/5/19,0,0,5,34,25,29
USC00190736,"BLUE HILL COOP, MA US",12/6/19,0,0,5,41,23,25
USC00190736,"BLUE HILL COOP, MA US",12/7/19,0.02,0.1,5,33,21,21
USC00190736,"BLUE HILL COOP, MA US",12/8/19,0,0,0,31,15,17
USC00190736,"BLUE HILL COOP, MA US",12/9/19,0.02,0,4,41,16,40
USC00190736,"BLUE HILL COOP, MA US",12/10/19,0.65,0,0,57,40,54
USC00190736,"BLUE HILL COOP, MA US",12/11/19,0.56,3,3,58,27,27
USC00190736,"BLUE HILL COOP, MA US",12/12/19,0.13,1.8,4,32,17,17
USC00190736,"BLUE HILL COOP, MA US",12/13/19,0,0,3,29,17,27
USC00190736,"BLUE HILL COOP, MA US",12/14/19,1.03,0,0,54,27,54
USC00190736,"BLUE HILL COOP, MA US",12/15/19,0.43,0,0,58,40,40
USC00190736,"BLUE HILL COOP, MA US",12/16/19,0,0,0,45,25,26
USC00190736,"BLUE HILL COOP, MA US",12/17/19,0.03,0.1,0,30,23,23
USC00190736,"BLUE HILL COOP, MA US",12/18/19,0.76,1,0,35,23,27
USC00190736,"BLUE HILL COOP, MA US",12/19/19,0,0,0,33,9,9
USC00190736,"BLUE HILL COOP, MA US",12/20/19,0,0,0,20,9,11
USC00190736,"BLUE HILL COOP, MA US",12/21/19,0,0,0,29,11,17
USC00190736,"BLUE HILL COOP, MA US",12/22/19,0,0,0,31,17,27
USC00190736,"BLUE HILL COOP, MA US",12/23/19,0,0,0,40,26,33
USC00190736,"BLUE HILL COOP, MA US",12/24/19,0,0,0,54,33,34
USC00190736,"BLUE HILL COOP, MA US",12/25/19,0,0,0,42,26,28
USC00190736,"BLUE HILL COOP, MA US",12/26/19,0,0,0,42,25,32
USC00190736,"BLUE HILL COOP, MA US",12/27/19,0,0,0,39,29,33
USC00190736,"BLUE HILL COOP, MA US",12/28/19,0,0,0,47,33,36
USC00190736,"BLUE HILL COOP, MA US",12/29/19,0,0,0,47,28,29
USC00190736,"BLUE HILL COOP, MA US",12/30/19,0.48,0,0,42,29,34
USC00190736,"BLUE HILL COOP, MA US",12/31/19,1.23,0.5,0,39,32,39
